DAY,YEAR,JUL,REG,LOC,LOCATION ,RIVER,MALL,NOPI,AGWT,DUCKS,% ICE,% WET,County
1/4/2012,2012,4,1,5,Goose Lake,Illinois River,"3,000",0,0,"3,410",70,-0- ,"Bureau and Putnam, Illinois"
9/6/2012,2012,249,1,5,Goose Lake,Illinois River,200,200,610,"4,050",0,-0- ,"Bureau and Putnam, Illinois"
9/10/2012,2012,253,1,5,Goose Lake,Illinois River,510,"1,000","1,600","7,460",0,-0- ,"Bureau and Putnam, Illinois"
9/20/2012,2012,263,1,5,Goose Lake,Illinois River,475,"1,900","1,900","9,500",0,-0- ,"Bureau and Putnam, Illinois"
9/27/2012,2012,270,1,5,Goose Lake,Illinois River,615,"1,540","7,380","12,305",0,-0- ,"Bureau and Putnam, Illinois"
10/15/2012,2012,288,1,5,Goose Lake,Illinois River,100,500,"6,000","11,200",0,-0- ,"Bureau and Putnam, Illinois"
10/29/2012,2012,302,1,5,Goose Lake,Illinois River,"10,000","3,000","4,000","21,700",0,-0- ,"Bureau and Putnam, Illinois"
11/8/2012,2012,312,1,5,Goose Lake,Illinois River,"12,800","3,100","2,100","20,150",0,-0- ,"Bureau and Putnam, Illinois"
11/13/2012,2012,317,1,5,Goose Lake,Illinois River,"12,100","2,300","3,500","20,300",0,-0- ,"Bureau and Putnam, Illinois"
11/26/2012,2012,330,1,5,Goose Lake,Illinois River,"10,300",0,"2,500","13,610",0,-0- ,"Bureau and Putnam, Illinois"
12/6/2012,2012,340,1,5,Goose Lake,Illinois River,"8,600",0,0,"11,210",0,-0- ,"Bureau and Putnam, Illinois"
12/12/2012,2012,346,1,5,Goose Lake,Illinois River,"14,000",0,0,"16,500",50,-0- ,"Bureau and Putnam, Illinois"
12/19/2012,2012,353,1,5,Goose Lake,Illinois River,"20,500",0,"5,600","26,350",0,-0- ,"Bureau and Putnam, Illinois"
12/27/2012,2012,361,1,5,Goose Lake,Illinois River,"1,000",0,0,"1,605",70,-0- ,"Bureau and Putnam, Illinois"
1/2/2013,2013,2,1,5,Goose Lake,Illinois River,"3,000",0,0,"3,000",99,-0- ,"Bureau and Putnam, Illinois"
1/8/2013,2013,8,1,5,Goose Lake,Illinois River,120,0,0,125,90,-0- ,"Bureau and Putnam, Illinois"
9/3/2013,2013,246,1,5,Goose Lake,Illinois River,160,215,"1,300","6,060",0,-0- ,"Bureau and Putnam, Illinois"
9/13/2013,2013,256,1,5,Goose Lake,Illinois River,200,300,"3,000","9,100",0,-0- ,"Bureau and Putnam, Illinois"
9/25/2013,2013,268,1,5,Goose Lake,Illinois River,900,700,"5,600","14,200",0,-0- ,"Bureau and Putnam, Illinois"
10/14/2013,2013,287,1,5,Goose Lake,Illinois River,200,"1,000","3,000","6,310",0,-0- ,"Bureau and Putnam, Illinois"
10/23/2013,2013,296,1,5,Goose Lake,Illinois River,350,0,"7,100","10,570",0,-0- ,"Bureau and Putnam, Illinois"
10/28/2013,2013,301,1,5,Goose Lake,Illinois River,"10,200","3,000","8,000","26,610",0,-0- ,"Bureau and Putnam, Illinois"
11/8/2013,2013,312,1,5,Goose Lake,Illinois River,"39,000","3,900","23,400","78,600",0,-0- ,"Bureau and Putnam, Illinois"
11/14/2013,2013,318,1,5,Goose Lake,Illinois River,"21,250",100,"6,050","27,855",50,-0- ,"Bureau and Putnam, Illinois"
11/19/2013,2013,323,1,5,Goose Lake,Illinois River,"37,000",0,"7,000","44,100",0,-0- ,"Bureau and Putnam, Illinois"
11/27/2013,2013,331,1,5,Goose Lake,Illinois River,"16,000",0,0,"16,100",90,-0- ,"Bureau and Putnam, Illinois"
12/6/2013,2013,340,1,5,Goose Lake,Illinois River,0,0,0,10,95,-0- ,"Bureau and Putnam, Illinois"
12/12/2013,2013,346,1,5,Goose Lake,Illinois River,0,0,0,0,100,-0- ,"Bureau and Putnam, Illinois"
12/19/2013,2013,353,1,5,Goose Lake,Illinois River,"2,600",0,0,"2,600",99,-0- ,"Bureau and Putnam, Illinois"
12/23/2013,2013,357,1,5,Goose Lake,Illinois River,0,0,0,0,99,-0- ,"Bureau and Putnam, Illinois"
12/30/2013,2013,364,1,5,Goose Lake,Illinois River,0,0,0,0,99,-0- ,"Bureau and Putnam, Illinois"
1/8/2014,2014,8,1,5,Goose Lake,Illinois River,0,0,0,0,100,-0- ,"Bureau and Putnam, Illinois"
9/3/2014,2014,246,1,5,Goose Lake,Illinois River,260,250,50,"2,430",0,60,"Bureau and Putnam, Illinois"
9/11/2014,2014,254,1,5,Goose Lake,Illinois River,30,35,"2,000","3,215",0,90,"Bureau and Putnam, Illinois"
9/16/2014,2014,259,1,5,Goose Lake,Illinois River,15,"1,000",800,"2,115",0,90,"Bureau and Putnam, Illinois"
9/23/2014,2014,266,1,5,Goose Lake,Illinois River,100,"1,100",700,"2,600",0,90,"Bureau and Putnam, Illinois"
10/16/2014,2014,289,1,5,Goose Lake,Illinois River,5,"4,000","3,000","7,405",0,100,"Bureau and Putnam, Illinois"
10/20/2014,2014,293,1,5,Goose Lake,Illinois River,600,"7,000","6,000","13,700",0,100,"Bureau and Putnam, Illinois"
10/29/2014,2014,302,1,5,Goose Lake,Illinois River,"5,300",0,"11,700","18,200",0,80,"Bureau and Putnam, Illinois"
11/5/2014,2014,309,1,5,Goose Lake,Illinois River,"13,250",0,"1,500","22,410",0,90,"Bureau and Putnam, Illinois"
11/12/2014,2014,316,1,5,Goose Lake,Illinois River,"6,100",300,"5,200","13,800",10,100,"Bureau and Putnam, Illinois"
11/20/2014,2014,324,1,5,Goose Lake,Illinois River,0,0,0,0,99,100,"Bureau and Putnam, Illinois"
11/25/2014,2014,329,1,5,Goose Lake,Illinois River,0,0,0,0,50,100,"Bureau and Putnam, Illinois"
12/3/2014,2014,337,1,5,Goose Lake,Illinois River,"17,900",0,0,"18,000",40,100,"Bureau and Putnam, Illinois"
12/9/2014,2014,343,1,5,Goose Lake,Illinois River,"3,610",0,0,"3,610",40,100,"Bureau and Putnam, Illinois"
12/17/2014,2014,351,1,5,Goose Lake,Illinois River,"5,900",0,0,"5,945",10,100,"Bureau and Putnam, Illinois"
12/29/2014,2014,363,1,5,Goose Lake,Illinois River,"10,100",0,0,"10,160",50,100,"Bureau and Putnam, Illinois"
1/5/2015,2015,5,1,5,Goose Lake,Illinois River,0,0,0,0,99,100,"Bureau and Putnam, Illinois"
8/31/2015,2015,243,1,5,Goose Lake,Illinois River,105,100,50,755,0,70,"Bureau and Putnam, Illinois"
9/9/2015,2015,252,1,5,Goose Lake,Illinois River,0,"1,000","1,000","6,140",0,70,"Bureau and Putnam, Illinois"
9/16/2015,2015,259,1,5,Goose Lake,Illinois River,200,500,"2,500","5,650",0,70,"Bureau and Putnam, Illinois"
9/21/2015,2015,264,1,5,Goose Lake,Illinois River,110,"1,030",800,"2,040",0,90,"Bureau and Putnam, Illinois"
10/14/2015,2015,287,1,5,Goose Lake,Illinois River,400,"2,100","5,700","9,800",0,70,"Bureau and Putnam, Illinois"
10/22/2015,2015,295,1,5,Goose Lake,Illinois River,"1,100","2,100","16,000","21,910",0,80,"Bureau and Putnam, Illinois"
10/26/2015,2015,299,1,5,Goose Lake,Illinois River,"12,500","5,500","15,300","34,300",0,80,"Bureau and Putnam, Illinois"
11/2/2015,2015,306,1,5,Goose Lake,Illinois River,"5,400","1,800","6,200","21,575",0,90,"Bureau and Putnam, Illinois"
11/9/2015,2015,313,1,5,Goose Lake,Illinois River,"5,700",500,"3,100","13,300",0,90,"Bureau and Putnam, Illinois"
11/24/2015,2015,328,1,5,Goose Lake,Illinois River,"19,000",0,500,"19,830",60,100,"Bureau and Putnam, Illinois"
12/3/2015,2015,337,1,5,Goose Lake,Illinois River,"3,800",0,700,"4,735",0,100,"Bureau and Putnam, Illinois"
12/8/2015,2015,342,1,5,Goose Lake,Illinois River,"8,700",0,0,"9,200",0,100,"Bureau and Putnam, Illinois"
12/15/2015,2015,349,1,5,Goose Lake,Illinois River,200,0,0,205,0,100,"Bureau and Putnam, Illinois"
12/22/2015,2015,356,1,5,Goose Lake,Illinois River,"2,500",0,0,"2,600",0,100,"Bureau and Putnam, Illinois"
12/29/2015,2015,363,1,5,Goose Lake,Illinois River,"2,130",0,0,"2,215",0,100,"Bureau and Putnam, Illinois"
1/5/2016,2016,5,1,5,Goose Lake,Illinois River,600,0,0,920,10,100,"Bureau and Putnam, Illinois"
8/31/2016,2016,244,1,5,Goose Lake,Illinois River,0,0,0,0,0,100,"Bureau and Putnam, Illinois"
9/6/2016,2016,249,1,5,Goose Lake,Illinois River,30,0,0,30,0,100,"Bureau and Putnam, Illinois"
9/14/2016,2016,257,1,5,Goose Lake,Illinois River,0,0,0,0,0,100,"Bureau and Putnam, Illinois"
9/20/2016,2016,263,1,5,Goose Lake,Illinois River,0,"1,000",0,"1,000",0,95,"Bureau and Putnam, Illinois"
10/10/2016,2016,283,1,5,Goose Lake,Illinois River,5,600,0,615,0,100,"Bureau and Putnam, Illinois"
10/18/2016,2016,291,1,5,Goose Lake,Illinois River,10,0,0,10,0,90,"Bureau and Putnam, Illinois"
10/24/2016,2016,297,1,5,Goose Lake,Illinois River,0,0,300,360,0,90,"Bureau and Putnam, Illinois"
11/1/2016,2016,305,1,5,Goose Lake,Illinois River,0,0,0,800,0,100,"Bureau and Putnam, Illinois"
11/7/2016,2016,311,1,5,Goose Lake,Illinois River,"1,060",0,50,"4,710",0,100,"Bureau and Putnam, Illinois"
11/14/2016,2016,318,1,5,Goose Lake,Illinois River,"7,000",0,"2,300","12,510",0,100,"Bureau and Putnam, Illinois"
11/21/2016,2016,325,1,5,Goose Lake,Illinois River,"4,600",200,750,"9,085",5,100,"Bureau and Putnam, Illinois"
11/29/2016,2016,333,1,5,Goose Lake,Illinois River,"3,000",0,"9,000","13,300",0,100,"Bureau and Putnam, Illinois"
12/7/2016,2016,341,1,5,Goose Lake,Illinois River,"4,600",0,600,"8,905",10,100,"Bureau and Putnam, Illinois"
12/12/2016,2016,346,1,5,Goose Lake,Illinois River,"22,000","4,000",500,"31,600",60,100,"Bureau and Putnam, Illinois"
12/21/2016,2016,355,1,5,Goose Lake,Illinois River,200,0,0,210,99,100,"Bureau and Putnam, Illinois"
12/27/2016,2016,361,1,5,Goose Lake,Illinois River,100,0,0,780,95,100,"Bureau and Putnam, Illinois"
1/5/2017,2017,5,1,5,Goose Lake,Illinois River,"8,180",0,0,"8,270",99,90,"Bureau and Putnam, Illinois"
2/14/2017,2017,45,1,5,Goose Lake,Illinois River,"5,600","3,200",0,"11,715",-0- ,-0- ,"Bureau and Putnam, Illinois"
3/2/2017,2017,61,1,5,Goose Lake,Illinois River,"1,900","1,000",900,"4,225",-0- ,-0- ,"Bureau and Putnam, Illinois"
3/9/2017,2017,68,1,5,Goose Lake,Illinois River,"2,760",610,"6,500","12,820",-0- ,-0- ,"Bureau and Putnam, Illinois"
3/16/2017,2017,75,1,5,Goose Lake,Illinois River,820,300,"2,700","4,745",-0- ,-0- ,"Bureau and Putnam, Illinois"
3/28/2017,2017,87,1,5,Goose Lake,Illinois River,280,0,"3,400","6,260",-0- ,-0- ,"Bureau and Putnam, Illinois"
4/14/2017,2017,104,1,5,Goose Lake,Illinois River,15,0,0,50,-0- ,-0- ,"Bureau and Putnam, Illinois"
9/6/2017,2017,249,1,5,Goose Lake,Illinois River,0,"1,000","1,500","5,200",0,60,"Bureau and Putnam, Illinois"
9/14/2017,2017,257,1,5,Goose Lake,Illinois River,30,330,"2,000","4,410",0,60,"Bureau and Putnam, Illinois"
9/21/2017,2017,264,1,5,Goose Lake,Illinois River,50,"3,000","2,000","7,100",0,60,"Bureau and Putnam, Illinois"
9/27/2017,2017,270,1,5,Goose Lake,Illinois River,5,800,"2,100","3,475",0,40,"Bureau and Putnam, Illinois"
10/20/2017,2017,293,1,5,Goose Lake,Illinois River,150,0,0,150,0,100,"Bureau and Putnam, Illinois"
10/26/2017,2017,299,1,5,Goose Lake,Illinois River,200,500,"2,600","3,300",0,100,"Bureau and Putnam, Illinois"
10/31/2017,2017,304,1,5,Goose Lake,Illinois River,"1,620","2,200","5,120","9,240",0,100,"Bureau and Putnam, Illinois"
11/10/2017,2017,314,1,5,Goose Lake,Illinois River,"1,405","1,400","2,605","9,475",40,90,"Bureau and Putnam, Illinois"
11/13/2017,2017,317,1,5,Goose Lake,Illinois River,"1,310",100,600,"3,210",0,90,"Bureau and Putnam, Illinois"
11/22/2017,2017,326,1,5,Goose Lake,Illinois River,"4,300",300,"1,000","7,715",10,100,"Bureau and Putnam, Illinois"
11/29/2017,2017,333,1,5,Goose Lake,Illinois River,"8,700",100,"2,000","11,075",0,90,"Bureau and Putnam, Illinois"
12/7/2017,2017,341,1,5,Goose Lake,Illinois River,"12,010",0,0,"12,120",70,90,"Bureau and Putnam, Illinois"
12/14/2017,2017,348,1,5,Goose Lake,Illinois River,"9,100",0,0,"9,150",90,90,"Bureau and Putnam, Illinois"
12/19/2017,2017,353,1,5,Goose Lake,Illinois River,"12,910",0,0,"13,010",10,90,"Bureau and Putnam, Illinois"
12/26/2017,2017,360,1,5,Goose Lake,Illinois River,"5,000",0,0,"5,000",90,90,"Bureau and Putnam, Illinois"
1/3/2018,2018,3,1,5,Goose Lake,Illinois River,0,0,0,0,100,90,"Bureau and Putnam, Illinois"
2/26/2018,2018,57,1,5,Goose Lake,Illinois River,100,"1,100",0,"2,725",0,100,"Bureau and Putnam, Illinois"
3/8/2018,2018,67,1,5,Goose Lake,Illinois River,110,0,0,335,0,100,"Bureau and Putnam, Illinois"
3/15/2018,2018,74,1,5,Goose Lake,Illinois River,"1,620",0,100,"1,930",0,100,"Bureau and Putnam, Illinois"
3/22/2018,2018,81,1,5,Goose Lake,Illinois River,200,0,0,"1,150",0,100,"Bureau and Putnam, Illinois"
3/28/2018,2018,87,1,5,Goose Lake,Illinois River,"2,250",0,100,"5,470",0,100,"Bureau and Putnam, Illinois"
4/10/2018,2018,100,1,5,Goose Lake,Illinois River,450,0,"1,250","2,870",0,100,"Bureau and Putnam, Illinois"
4/17/2018,2018,107,1,5,Goose Lake,Illinois River,100,0,300,"1,160",0,100,"Bureau and Putnam, Illinois"
4/26/2018,2018,116,1,5,Goose Lake,Illinois River,0,0,10,30,0,90,"Bureau and Putnam, Illinois"
9/4/2018,2018,247,1,5,Goose Lake,Illinois River,10,0,0,510,0,70,"Bureau and Putnam, Illinois"
9/12/2018,2018,255,1,5,Goose Lake,Illinois River,0,0,100,130,0,70,"Bureau and Putnam, Illinois"
9/21/2018,2018,264,1,5,Goose Lake,Illinois River,100,910,840,"4,010",0,60,"Bureau and Putnam, Illinois"
9/27/2018,2018,270,1,5,Goose Lake,Illinois River,20,"2,750","1,850","5,940",0,80,"Bureau and Putnam, Illinois"
10/12/2018,2018,285,1,5,Goose Lake,Illinois River,200,"1,500",100,"1,860",0,90,"Bureau and Putnam, Illinois"
10/18/2018,2018,291,1,5,Goose Lake,Illinois River,100,0,110,420,0,90,"Bureau and Putnam, Illinois"
10/24/2018,2018,297,1,5,Goose Lake,Illinois River,"1,115",0,500,"1,735",0,90,"Bureau and Putnam, Illinois"
11/2/2018,2018,306,1,5,Goose Lake,Illinois River,"3,510","1,100","9,100","15,045",0,80,"Bureau and Putnam, Illinois"
11/14/2018,2018,318,1,5,Goose Lake,Illinois River,"8,350",100,"6,700","15,850",60,100,"Bureau and Putnam, Illinois"
11/20/2018,2018,324,1,5,Goose Lake,Illinois River,"3,610",500,"4,300","9,225",30,100,"Bureau and Putnam, Illinois"
11/29/2018,2018,333,1,5,Goose Lake,Illinois River,"3,500",0,0,"5,025",70,100,"Bureau and Putnam, Illinois"
12/7/2018,2018,341,1,5,Goose Lake,Illinois River,"1,110",0,0,"1,125",50,100,"Bureau and Putnam, Illinois"
12/11/2018,2018,345,1,5,Goose Lake,Illinois River,"4,000",0,0,"4,030",80,100,"Bureau and Putnam, Illinois"
12/17/2018,2018,351,1,5,Goose Lake,Illinois River,210,0,0,230,30,100,"Bureau and Putnam, Illinois"
1/3/2019,2019,3,1,5,Goose Lake,Illinois River,"3,200",0,0,"3,435",40,100,"Bureau and Putnam, Illinois"
1/10/2019,2019,10,1,5,Goose Lake,Illinois River,"4,600",0,0,"5,350",70,100,"Bureau and Putnam, Illinois"
2/27/2019,2019,58,1,5,Goose Lake,Illinois River,30,0,0,290,70,100,"Bureau and Putnam, Illinois"
3/4/2019,2019,63,1,5,Goose Lake,Illinois River,0,0,0,400,90,100,"Bureau and Putnam, Illinois"
3/11/2019,2019,70,1,5,Goose Lake,Illinois River,160,0,0,"2,195",70,100,"Bureau and Putnam, Illinois"
3/18/2019,2019,77,1,5,Goose Lake,Illinois River,205,0,0,"5,320",0,100,"Bureau and Putnam, Illinois"
3/26/2019,2019,85,1,5,Goose Lake,Illinois River,800,0,200,"4,930",0,100,"Bureau and Putnam, Illinois"
4/8/2019,2019,98,1,5,Goose Lake,Illinois River,10,0,0,"1,530",0,100,"Bureau and Putnam, Illinois"
9/4/2019,2019,247,1,5,Goose Lake,Illinois River,10,210,450,"2,995",0,70,"Bureau and Putnam, Illinois"
9/13/2019,2019,256,1,5,Goose Lake,Illinois River,210,200,150,"3,540",0,70,"Bureau and Putnam, Illinois"
9/19/2019,2019,262,1,5,Goose Lake,Illinois River,20,20,0,215,0,90,"Bureau and Putnam, Illinois"
9/26/2019,2019,269,1,5,Goose Lake,Illinois River,0,500,50,550,0,80,"Bureau and Putnam, Illinois"
10/17/2019,2019,290,1,5,Goose Lake,Illinois River,50,0,0,50,0,100,"Bureau and Putnam, Illinois"
10/24/2019,2019,297,1,5,Goose Lake,Illinois River,"3,200","4,800","3,900","12,315",0,100,"Bureau and Putnam, Illinois"
10/28/2019,2019,301,1,5,Goose Lake,Illinois River,160,0,20,"2,690",0,100,"Bureau and Putnam, Illinois"
11/5/2019,2019,309,1,5,Goose Lake,Illinois River,15,0,0,15,0,100,"Bureau and Putnam, Illinois"
11/14/2019,2019,318,1,5,Goose Lake,Illinois River,600,0,0,710,80,100,"Bureau and Putnam, Illinois"
11/20/2019,2019,324,1,5,Goose Lake,Illinois River,"4,400",0,500,"4,955",10,100,"Bureau and Putnam, Illinois"
11/25/2019,2019,329,1,5,Goose Lake,Illinois River,"4,230",0,"1,100","5,550",0,100,"Bureau and Putnam, Illinois"
12/2/2019,2019,336,1,5,Goose Lake,Illinois River,"1,700",0,500,"2,295",0,100,"Bureau and Putnam, Illinois"
12/11/2019,2019,345,1,5,Goose Lake,Illinois River,50,0,0,155,80,100,"Bureau and Putnam, Illinois"
12/18/2019,2019,352,1,5,Goose Lake,Illinois River,350,0,0,450,90,100,"Bureau and Putnam, Illinois"
12/23/2019,2019,357,1,5,Goose Lake,Illinois River,"1,015",0,0,"1,255",50,100,"Bureau and Putnam, Illinois"
1/2/2020,2020,2,1,5,Goose Lake,Illinois River,900,0,0,"1,325",0,100,"Bureau and Putnam, Illinois"
1/8/2020,2020,8,1,5,Goose Lake,Illinois River,"5,150",0,0,"5,630",60,100,"Bureau and Putnam, Illinois"
9/3/2002,2002,246,1,6,Senachwine Lake,Illinois River,0,0,0,0,0,-0- ,"Putnam and Marshall, Illinois"
9/11/2002,2002,254,1,6,Senachwine Lake,Illinois River,0,0,0,300,0,-0- ,"Putnam and Marshall, Illinois"
9/17/2002,2002,260,1,6,Senachwine Lake,Illinois River,40,0,150,290,0,-0- ,"Putnam and Marshall, Illinois"
10/8/2002,2002,281,1,6,Senachwine Lake,Illinois River,10,0,0,10,0,-0- ,"Putnam and Marshall, Illinois"
10/15/2002,2002,288,1,6,Senachwine Lake,Illinois River,870,500,0,"2,320",0,-0- ,"Putnam and Marshall, Illinois"
10/30/2002,2002,303,1,6,Senachwine Lake,Illinois River,"3,000",100,"1,000","5,150",0,-0- ,"Putnam and Marshall, Illinois"
11/6/2002,2002,310,1,6,Senachwine Lake,Illinois River,"8,300","1,000",500,"17,250",0,-0- ,"Putnam and Marshall, Illinois"
11/12/2002,2002,315,1,6,Senachwine Lake,Illinois River,"6,200",0,"5,000","12,550",0,-0- ,"Putnam and Marshall, Illinois"
11/19/2002,2002,323,1,6,Senachwine Lake,Illinois River,"6,000",0,0,"7,700",0,-0- ,"Putnam and Marshall, Illinois"
11/27/2002,2002,331,1,6,Senachwine Lake,Illinois River,900,0,0,"1,200",95,-0- ,"Putnam and Marshall, Illinois"
12/3/2002,2002,337,1,6,Senachwine Lake,Illinois River,100,0,0,150,95,-0- ,"Putnam and Marshall, Illinois"
12/10/2002,2002,344,1,6,Senachwine Lake,Illinois River,10,0,0,35,85,-0- ,"Putnam and Marshall, Illinois"
12/23/2002,2002,357,1,6,Senachwine Lake,Illinois River,30,0,0,30,75,-0- ,"Putnam and Marshall, Illinois"
1/7/2003,2003,7,1,6,Senachwine Lake,Illinois River,0,0,0,0,50,-0- ,"Putnam and Marshall, Illinois"
9/4/2003,2003,247,1,6,Senachwine Lake,Illinois River,40,0,0,445,0,-0- ,"Putnam and Marshall, Illinois"
9/11/2003,2003,254,1,6,Senachwine Lake,Illinois River,0,0,0,35,0,-0- ,"Putnam and Marshall, Illinois"
9/16/2003,2003,259,1,6,Senachwine Lake,Illinois River,20,0,25,45,0,-0- ,"Putnam and Marshall, Illinois"
10/7/2003,2003,280,1,6,Senachwine Lake,Illinois River,800,0,410,"1,270",0,-0- ,"Putnam and Marshall, Illinois"
10/15/2003,2003,288,1,6,Senachwine Lake,Illinois River,0,0,0,525,0,-0- ,"Putnam and Marshall, Illinois"
10/22/2003,2003,295,1,6,Senachwine Lake,Illinois River,"4,100",500,"1,100","6,900",0,-0- ,"Putnam and Marshall, Illinois"
10/27/2003,2003,300,1,6,Senachwine Lake,Illinois River,"2,100","1,800","2,400","6,300",0,-0- ,"Putnam and Marshall, Illinois"
11/5/2003,2003,309,1,6,Senachwine Lake,Illinois River,"4,100",0,100,"5,900",0,-0- ,"Putnam and Marshall, Illinois"
11/10/2003,2003,314,1,6,Senachwine Lake,Illinois River,"9,900",0,"1,400","12,600",0,-0- ,"Putnam and Marshall, Illinois"
11/19/2003,2003,323,1,6,Senachwine Lake,Illinois River,"15,700",360,540,"18,400",0,-0- ,"Putnam and Marshall, Illinois"
11/26/2003,2003,330,1,6,Senachwine Lake,Illinois River,"2,600",0,0,"2,820",0,-0- ,"Putnam and Marshall, Illinois"
12/2/2003,2003,336,1,6,Senachwine Lake,Illinois River,"8,100",0,0,"9,025",20,-0- ,"Putnam and Marshall, Illinois"
12/8/2003,2003,342,1,6,Senachwine Lake,Illinois River,"1,900",0,0,"2,000",0,-0- ,"Putnam and Marshall, Illinois"
12/17/2003,2003,351,1,6,Senachwine Lake,Illinois River,80,0,0,125,90,-0- ,"Putnam and Marshall, Illinois"
1/7/2004,2004,7,1,6,Senachwine Lake,Illinois River,0,0,0,0,98,-0- ,"Putnam and Marshall, Illinois"
9/7/2004,2004,250,1,6,Senachwine Lake,Illinois River,0,0,0,0,0,-0- ,"Putnam and Marshall, Illinois"
9/14/2004,2004,257,1,6,Senachwine Lake,Illinois River,15,0,0,15,0,-0- ,"Putnam and Marshall, Illinois"
9/21/2004,2004,264,1,6,Senachwine Lake,Illinois River,100,20,50,170,0,-0- ,"Putnam and Marshall, Illinois"
10/21/2004,2004,294,1,6,Senachwine Lake,Illinois River,"2,600","1,500","1,000","5,120",0,-0- ,"Putnam and Marshall, Illinois"
11/2/2004,2004,306,1,6,Senachwine Lake,Illinois River,"3,500",0,225,"4,075",0,-0- ,"Putnam and Marshall, Illinois"
11/8/2004,2004,312,1,6,Senachwine Lake,Illinois River,"2,950",500,0,"3,575",0,-0- ,"Putnam and Marshall, Illinois"
11/15/2004,2004,319,1,6,Senachwine Lake,Illinois River,"4,690",100,0,"5,600",0,-0- ,"Putnam and Marshall, Illinois"
11/22/2004,2004,326,1,6,Senachwine Lake,Illinois River,"7,700",0,0,"8,250",0,-0- ,"Putnam and Marshall, Illinois"
12/1/2004,2004,335,1,6,Senachwine Lake,Illinois River,"2,200",0,0,"2,250",0,-0- ,"Putnam and Marshall, Illinois"
12/14/2004,2004,348,1,6,Senachwine Lake,Illinois River,800,0,0,820,2,-0- ,"Putnam and Marshall, Illinois"
12/21/2004,2004,355,1,6,Senachwine Lake,Illinois River,585,0,0,"2,635",90,-0- ,"Putnam and Marshall, Illinois"
12/27/2004,2004,361,1,6,Senachwine Lake,Illinois River,0,0,0,0,99,-0- ,"Putnam and Marshall, Illinois"
1/7/2005,2005,7,1,6,Senachwine Lake,Illinois River,0,0,0,860,40,-0- ,"Putnam and Marshall, Illinois"
9/6/2005,2005,249,1,6,Senachwine Lake,Illinois River,5,0,0,240,0,-0- ,"Putnam and Marshall, Illinois"
9/20/2005,2005,263,1,6,Senachwine Lake,Illinois River,20,0,0,55,0,-0- ,"Putnam and Marshall, Illinois"
10/10/2005,2005,283,1,6,Senachwine Lake,Illinois River,180,100,0,280,0,-0- ,"Putnam and Marshall, Illinois"
10/17/2005,2005,290,1,6,Senachwine Lake,Illinois River,"1,350",700,0,"2,100",0,-0- ,"Putnam and Marshall, Illinois"
10/24/2005,2005,297,1,6,Senachwine Lake,Illinois River,"1,700",500,250,"2,450",0,-0- ,"Putnam and Marshall, Illinois"
11/2/2005,2005,306,1,6,Senachwine Lake,Illinois River,"1,700",0,0,"2,200",0,-0- ,"Putnam and Marshall, Illinois"
11/7/2005,2005,311,1,6,Senachwine Lake,Illinois River,970,0,200,"1,170",0,-0- ,"Putnam and Marshall, Illinois"
11/17/2005,2005,321,1,6,Senachwine Lake,Illinois River,"6,000",0,0,"6,200",80,-0- ,"Putnam and Marshall, Illinois"
11/21/2005,2005,325,1,6,Senachwine Lake,Illinois River,"6,325",355,0,"7,110",0,-0- ,"Putnam and Marshall, Illinois"
11/30/2005,2005,334,1,6,Senachwine Lake,Illinois River,"6,160",350,0,"7,000",20,-0- ,"Putnam and Marshall, Illinois"
12/13/2005,2005,347,1,6,Senachwine Lake,Illinois River,0,0,0,0,100,-0- ,"Putnam and Marshall, Illinois"
12/19/2005,2005,353,1,6,Senachwine Lake,Illinois River,0,0,0,0,100,-0- ,"Putnam and Marshall, Illinois"
12/29/2005,2005,363,1,6,Senachwine Lake,Illinois River,700,0,0,700,99,-0- ,"Putnam and Marshall, Illinois"
1/5/2006,2006,5,1,6,Senachwine Lake,Illinois River,100,0,0,675,0,-0- ,"Putnam and Marshall, Illinois"
9/6/2006,2006,249,1,6,Senachwine Lake,Illinois River,10,0,30,40,0,-0- ,"Putnam and Marshall, Illinois"
9/14/2006,2006,257,1,6,Senachwine Lake,Illinois River,0,0,0,0,0,-0- ,"Putnam and Marshall, Illinois"
9/25/2006,2006,268,1,6,Senachwine Lake,Illinois River,0,0,50,50,0,-0- ,"Putnam and Marshall, Illinois"
10/19/2006,2006,292,1,6,Senachwine Lake,Illinois River,10,5,0,15,0,-0- ,"Putnam and Marshall, Illinois"
10/24/2006,2006,297,1,6,Senachwine Lake,Illinois River,0,0,0,0,0,-0- ,"Putnam and Marshall, Illinois"
